Issue Number,Title,State,Created At,Updated At
2953,"Error : org.redisson.client.RedisConnectionException: SlaveConnectionPool no available Redis entries, with version 3.13.2 and 3.13.1.",closed,2020-07-31 15:10:58,2020-08-05 02:39:04
2952,Sentinel in junit test.,closed,2020-07-31 13:40:11,2021-06-29 07:28:12
2951,BloomFilter renmae bug,closed,2020-07-31 04:12:29,2020-08-21 10:26:44
2950,how to set rmap hashkey Serializer method?,closed,2020-07-30 11:58:07,2020-07-30 12:11:55
2949,how to set rmap hashkey Serializer method?,closed,2020-07-30 11:44:29,2020-07-30 11:51:10
2948,MapCache EntryRemovedListener  not working,closed,2020-07-30 07:55:50,2020-07-30 08:08:27
2947,some closed channel in freeConnections after network jitter,closed,2020-07-29 10:13:07,2022-06-12 05:35:57
2946,Caused by: java.io.IOException: java.io.IOException: Failed to read the next byte at org.redisson.codec.FstCodec,closed,2020-07-29 07:02:04,2020-08-03 06:42:33
2945,Failure on ProxyJCacheConfiguration,closed,2020-07-28 20:15:02,2020-07-29 15:03:08
2944,more connected clients than allowed,closed,2020-07-28 12:05:28,2023-07-03 06:57:10
2943,ExecutorService - how to specify workers,closed,2020-07-28 09:36:15,2020-08-28 12:31:24
2942,redission 释放锁出错,closed,2020-07-27 01:38:05,2020-07-27 05:05:22
2941,RedissonMapCache 在发布 lruItemValue 的 remove 事件时 未进行 struct.unpack ,closed,2020-07-26 08:51:57,2020-07-27 06:21:50
2940,org.redisson.client.RedisTimeoutException  use RLock,closed,2020-07-24 06:38:32,2020-08-28 12:33:12
2939,Incorrect registration of Sentinel node defined with hostname,closed,2020-07-24 05:23:24,2020-07-24 05:29:00
2938,OOM arise during RLiveObjectService.persist() method invocation,closed,2020-07-24 05:11:12,2020-07-24 05:16:14
2937,Reset Jodd ClassIntrospector instance after RLiveObjectService.persist() method invocation,closed,2020-07-24 05:01:32,2020-07-24 05:02:18
2936,Does redisson support the client side caching which starts with Redis 6.0 ？,open,2020-07-23 03:22:19,2022-05-26 23:01:58
2935,Bug: LiveObjectService#persist returns empty object,closed,2020-07-22 07:21:56,2020-07-28 07:02:37
2934,Redis Sentinel - RedissonAutoConfiguration (SpringBoot) - StringIndexOutOfBoundsException,closed,2020-07-21 07:25:01,2020-07-21 08:48:59
2933,Watchdog for RSemaphore,closed,2020-07-21 01:52:05,2021-07-14 17:34:20
2932,"When performing failover, RedisConnectionException is thrown when accessing the cache after failover.",closed,2020-07-20 14:52:27,2020-08-04 08:10:18
2931,RRateLimiter rate interval might be exceeded if permits aquired at the end of interval and the start of next interval,closed,2020-07-20 11:37:42,2020-07-20 11:39:17
2930,Error when configuring empty password,open,2020-07-20 09:18:48,2021-09-13 09:38:22
2929,connection leak in sentinelMode and without ssl,closed,2020-07-20 09:10:41,2020-08-03 08:05:45
2928,Spring Data Redis connection in multi mode causes connection leak if it wasn't executed during RedisTemplate execution,closed,2020-07-20 05:29:08,2020-07-20 05:30:39
2927,Spring Data Redis connection in multi mode may cause thread hang,closed,2020-07-20 05:23:33,2020-07-20 05:27:30
2926,Neither `expired` nor `deleted` listeners are getting events for `RBucket`,closed,2020-07-17 18:43:16,2020-07-18 03:46:52
2925,(XREADGROUP) in redisson-spring-data cause READONLY You can't write against a read only replica,closed,2020-07-17 07:52:33,2020-07-17 08:21:49
2924,RRatelimiter - Can the method of delete and  trySetRate  support in a transaction ?,closed,2020-07-17 03:49:37,2021-04-25 10:45:10
2923,Redis stream - Can we return Flux instead of Mono?,closed,2020-07-17 03:32:23,2020-07-18 06:26:49
2922,Object Listener - question,closed,2020-07-17 01:50:02,2023-04-19 11:22:22
2921,Thread gets stuck when trying to acquire lock via tryLock(),closed,2020-07-16 08:28:51,2020-10-06 11:29:58
2920,"Caused by: org.redisson.client.RedisException: ERR unsupported unit provided. please use m, km, ft, mi.",closed,2020-07-15 15:41:05,2022-03-11 09:25:38
2919,@Cacheable与redisson同用时报错,closed,2020-07-15 11:07:35,2021-11-09 11:43:26
2918,"很困惑, 集成redisson-spring-boot-starter项目的application.yml文件, 为什么要同时配置 spring.redis和redission.yml文件, 如果这两个文件写的IP地址是不一样的, 究竟以哪一个为准",closed,2020-07-15 08:33:54,2020-07-15 08:41:18
2917,IllegalArgumentException: RIVER,closed,2020-07-14 16:59:11,2020-07-15 06:52:16
2916,项目启动一段时间之后，就会报错：java.io.IOException: 远程主机强迫关闭了一个现有的连接。断断续续的报错,closed,2020-07-14 11:46:24,2020-09-17 05:50:55
2915,Only a single pod is working using Redis Clustered Mode,closed,2020-07-13 23:38:49,2020-08-04 08:11:37
2914,redisson-netty thread lock,closed,2020-07-13 20:51:29,2020-07-15 16:23:14
2913,RedissonResponseTimeoutException in HSCAN ,closed,2020-07-13 17:05:47,2020-07-24 08:57:37
2912,RedisTimeoutException on ElastiCache being called by Kubernetes,closed,2020-07-13 12:18:18,2020-07-13 23:35:42
2911,writeMode=WriteBehind causes Command still hasn't been written into connection error,closed,2020-07-12 11:16:13,2020-07-12 11:17:44
2910,redis tryLock is always reconnect ,closed,2020-07-11 04:05:23,2020-08-04 10:34:10
2909,Redisson warning jboss marshlling,closed,2020-07-10 21:33:06,2020-07-18 06:27:00
2908,Reasoning behind returning false on RSemaphore,closed,2020-07-10 21:29:08,2020-08-28 12:29:18
2907,RedisTimeoutException while processing task polled from blocking queue within the same CompletionStage,closed,2020-07-10 12:24:36,2020-07-21 06:31:53
2906,Retry Attempt in Redisson,closed,2020-07-10 07:50:22,2020-12-03 13:11:00
2905, Unable to decode data. Unsupported protocol version 252,closed,2020-07-10 02:53:43,2021-10-07 08:37:50
2904,"For the expire method of some RExpirable instances, there should be a bug",closed,2020-07-09 07:23:29,2020-07-09 08:52:37
2903,Why the value of the lock >1?,closed,2020-07-09 01:09:48,2020-09-28 04:42:53
2902,PING command still send on IDLE closed channel,closed,2020-07-08 06:02:25,2020-09-02 06:26:21
2901,debug log command is null,closed,2020-07-08 01:51:12,2020-07-11 04:48:57
2900,Indexes of an RLO in Redis,closed,2020-07-07 20:12:24,2023-06-07 06:24:27
2899,Getting too many cache misses and high cache put after a period ,closed,2020-07-07 19:28:34,2020-07-20 11:04:30
2898,Getting Register a custom serializer implementing instantiate or define empty constructor - redis cache on wildfly,closed,2020-07-07 15:54:24,2020-07-10 07:37:32
2897,Strange characters on value when read data in other language,closed,2020-07-06 18:45:50,2020-07-07 11:43:54
2896,"Redis Cluster - fails to calculate key slot when missing closing ""}""",closed,2020-07-06 13:48:24,2020-08-24 05:59:55
2895,RRateLimiter doesn't work,closed,2020-07-06 08:51:18,2020-07-06 12:48:26
2894,Redisson stable versions are which are suitable for production environments ? （哪一个版本适用于生产环境）,closed,2020-07-06 03:24:28,2023-07-03 06:57:41
2893,possible concurrent issue in RedissonLock?,closed,2020-07-06 03:03:15,2020-07-13 06:00:10
2892,"Unable to decode data. channel: [id: 0x34a72ba5, L:/xxxxxxx - R:xxxxxxxx], reply: ReplayingDecoderByteBuf(ridx=88, widx=88) java.lang.NullPointerException: null",closed,2020-07-05 12:56:18,2020-07-31 06:08:12
2891,BITFIELD command support,closed,2020-07-03 10:51:43,2020-07-03 10:56:35
2890,"instead of creating config out of redisson file, get config object from property map",open,2020-07-03 07:53:06,2020-07-03 07:53:06
2889,"sentinel more failure ,You can't write against a read only replica..",closed,2020-07-03 03:05:57,2020-08-03 06:48:26
2888,Set Redisson config using AWS ElastiCache as Clustered Mode,closed,2020-07-02 23:45:55,2020-07-03 17:05:55
2887,请问购买阿里云的集群是个域名，redisson集群如何配置？,closed,2020-07-02 13:06:51,2020-07-03 02:15:30
2886,RedisResponseTimeoutException bug,closed,2020-07-02 10:23:40,2020-07-09 07:38:27
2885,Don't handle empty sentinels list,closed,2020-07-02 06:45:37,2020-07-02 06:46:21
2884,RMapCache.clear() method shouldn't clear maxSize option,closed,2020-07-02 06:38:37,2020-07-02 06:41:46
2883,RedissonFairLock deadlock,closed,2020-07-02 05:54:52,2021-07-14 00:54:19
2882,fix bug about lock exception between RedissonLock and RedissonReadWri…,closed,2020-07-02 04:27:01,2020-07-07 11:34:51
2881,“SlaveConnectionPool no available Redis entries ”  How to solve this problem（这种报错应该如何解决？）,closed,2020-07-01 08:01:42,2022-11-24 08:27:36
2880,"hibernate 2LC, multiple tomcat node is causing flush on each node join to cluster",closed,2020-06-30 13:26:01,2020-07-02 12:50:06
2879,Sentinel hostname isn't used for ssl connection during Redisson startup,closed,2020-06-30 06:41:01,2020-06-30 06:41:58
2878,Better support for subclassing RedissonRegionFactory,closed,2020-06-29 21:06:18,2020-07-01 14:00:01
2877,Redis native commands are not supported using redisson client,closed,2020-06-29 14:49:00,2021-12-28 04:18:34
2876,error: Provider org.redisson.jcache.JCachingProvider not a subtype,closed,2020-06-29 12:59:01,2020-07-24 10:57:38
2875,RedissonAtomicDouble#getAndSet() method throws NPE,closed,2020-06-29 06:04:51,2020-06-29 06:05:20
2874,RedissonAtomicLong#getAndSet throws NullPointerException when value does not exist yet,closed,2020-06-28 23:45:56,2020-06-29 06:01:21
2873,redissonClient.getTopic重复消费,closed,2020-06-28 12:27:38,2020-07-11 04:47:09
2872,"Don't release the lock actively, there is a problem in high concurrency",closed,2020-06-28 06:11:48,2020-06-29 06:28:19
2871,RedissonBloomFilter NullPointerException,closed,2020-06-28 03:14:28,2020-06-29 06:07:33
2870,"redisson,The current thread does not release the lock, will hava some problems",closed,2020-06-28 01:13:09,2020-06-29 06:32:50
2869,应用集群情况下，不同机器threadId一样的情况，会出现重入锁，希望改善解决,closed,2020-06-27 08:03:05,2020-06-29 06:07:46
2868,How Redisson figures out the key slot in cluster enabled Redis with multiple shards?,closed,2020-06-25 08:15:53,2020-06-28 08:59:46
2867,How could i deserialize a value which put by RedisTemplate of Spring from redis ? ,closed,2020-06-23 06:44:08,2020-06-23 11:07:43
2866,Replace slf4j-simple Dependency w/ slf4j-api,closed,2020-06-22 15:06:59,2020-08-13 10:52:25
2865,"redisson 3.13.1 Always connected to redis cluster and can not to acquire lock,but no exception",closed,2020-06-22 14:46:52,2020-08-05 03:36:24
2864,"when GenerationType is IDENTITY, test failed",closed,2020-06-21 12:13:21,2020-10-08 07:14:41
2863,Why the redisson reconnected the connection  and still throw exceptions,closed,2020-06-20 09:44:12,2020-07-01 14:02:34
2862,DefaultSavedRequest cannot be cast to org.springframework.security.web.savedrequest.SavedRequest,closed,2020-06-19 11:44:11,2020-08-05 13:04:57
2861,Use enforcer plugin instead of prerequisites,closed,2020-06-19 10:23:56,2020-06-19 10:48:06
2860,Use correct linkXRef instead of linkXref for pmd plugin,closed,2020-06-19 07:57:28,2020-06-22 07:49:44
2859,Remove duplicated dependencies and unify maven jar plugin config/execution,closed,2020-06-19 07:52:12,2020-06-22 07:49:44
2858,Add github actions cache step and upgrade checkout to v2,closed,2020-06-19 07:18:01,2020-06-22 07:49:44
2857,"RedissonSetMultimap and RedissonListMultimap  has a bug here.  get(""key"").delete() will throw exception",closed,2020-06-19 06:51:06,2020-06-19 09:15:13
2856,Logging: CommandAsyncService.get(RFuture<V> future) and InterruptedException,closed,2020-06-18 19:41:36,2020-06-26 10:04:04
2855,Issue with config when trying Tomcat Session Management,closed,2020-06-18 16:52:46,2020-06-19 11:44:47
2854,"Use correct compiler plugin singular ""showDeprecation"" configuration",closed,2020-06-18 13:53:40,2020-06-22 07:49:44
2853,Migrate javadoc plugin configuration to used version,closed,2020-06-18 13:51:47,2020-06-22 07:49:44
2852,Is Redis Labs Enterprise Cluster (RLEC) officially supported?,closed,2020-06-18 09:59:49,2020-06-19 09:25:59
2851,Duplicate execution of scheduled job with multiple RedissonNodes,closed,2020-06-18 03:47:07,2021-06-29 07:33:07
2850,https://github.com/redisson/redisson/4.-data-serialization is broken,closed,2020-06-18 03:12:31,2020-06-18 04:40:24
2849,Support for OBJECT command,open,2020-06-17 20:59:30,2020-06-17 20:59:30
2848,org.redisson.client.RedisException: BUSY Redis is busy running a script.,closed,2020-06-17 14:28:52,2020-07-02 12:50:29
2847,Using lockAsync with Scala Akka ,closed,2020-06-17 10:29:22,2020-06-17 23:31:42
2846,Closed connection was taken into use and always get failed.,closed,2020-06-17 06:36:32,2020-06-18 13:25:19
2845,Connection leak if SSL connection got reconnected,closed,2020-06-17 04:58:19,2020-06-17 05:00:04
2844,Is it possible to access to the data maintained or written by Redisson in Nodejs? And would it be a bad practice?,closed,2020-06-17 04:51:15,2020-06-29 06:23:55
2843,Which API to use to get a config value?,closed,2020-06-17 04:20:33,2020-06-18 05:33:07
2842,How to retrieve DelayedQueue by name using getDelayedQueue,closed,2020-06-17 02:39:53,2020-06-17 14:42:38
2841,RedisTimeoutException: Redis server response timeout (3000 ms) occured for command: (LPOP) with params: [delayEventQueue-local],closed,2020-06-17 01:44:08,2020-07-02 12:50:39
2840,org.redisson.client.RedisConnection memory leak,closed,2020-06-16 09:09:39,2020-06-16 09:17:41
2839,RedisNodeNotFoundException after redis cluster restart,closed,2020-06-16 00:26:28,2020-06-16 05:55:34
2838,AWS elastic cache Shards support in Redisson,closed,2020-06-15 13:04:58,2020-06-15 13:20:59
2837,AutoDiscover in Redisson,closed,2020-06-15 13:00:18,2020-06-15 13:21:06
2836,Unable to acquire connection when all connections are free and nothing is in queue..,closed,2020-06-15 08:23:19,2021-12-10 01:09:41
2835,Cluster Mode Configuration,closed,2020-06-15 06:12:26,2022-07-14 17:50:45
2834,How to get callback from RDelayedQueue,open,2020-06-15 05:36:37,2020-06-15 05:36:37
2833,"一个项目同时监听两个频道,会有一个频道发布消息之后返回的接受者数量为0,其实消息已经被消费了",open,2020-06-13 03:25:20,2023-07-03 06:59:39
2832,Blocking commands connected to Redis Cluster aren't resubscribed after Master node failover,closed,2020-06-12 08:11:08,2020-07-28 09:03:10
2831,CLUSTERDOWN error handling,closed,2020-06-12 07:53:23,2020-06-12 07:57:38
2830,support of aws unique reader endpoint for Redis,closed,2020-06-11 08:19:10,2022-11-16 09:47:51
2829,support redis version?,closed,2020-06-10 09:58:13,2020-06-10 14:26:51
2828,redisson lock,closed,2020-06-10 09:22:01,2020-06-10 16:43:55
2827,org.redisson.client.RedisException occurs after upgrading redisson client,closed,2020-06-10 05:03:10,2020-06-10 06:54:48
2826,volumes for redis replica nodes in docker swaram environment?,closed,2020-06-09 07:27:15,2020-10-04 07:46:14
2825,Topic channels connected to master node aren't resubscribed,closed,2020-06-09 06:51:57,2020-06-09 07:31:04
2824,Add RExpirable interface to  RRateLimiter,closed,2020-06-09 05:24:44,2020-06-09 07:32:47
2823,RedissonCacheStatisticsAutoConfiguration conditions not matched,closed,2020-06-09 05:09:08,2020-06-09 05:12:47
2822,[Cluster] scanning nodes stops if `ClusterConnectionManager#addMasterEntry` fails,closed,2020-06-08 14:33:48,2020-06-09 04:44:46
2821,SyncStrategy.INVALIDATE publish without subscribe possible?,open,2020-06-08 10:04:01,2023-05-19 09:36:09
2820,Issue in the latest README.md file change of redisson-tomcat,closed,2020-06-06 04:42:19,2020-06-06 11:51:37
2819,Fixed StreamInfoDecoder to adapt to layout of XINFO response. Possible solution for #2818,closed,2020-06-05 15:42:39,2020-06-07 08:26:57
2818,StreamInfoDecoder relies on field order of XINFO response,closed,2020-06-05 10:29:32,2020-06-07 08:27:25
2817,Support for SETXX operation,closed,2020-06-05 02:55:01,2020-06-11 04:20:37
2816,AWS Reader DNS being defined as master during failover,closed,2020-06-03 16:18:52,2020-06-13 03:57:28
2815,The  poll(limit) in ReactiveQueue returns a MonoLift instead of Flux,closed,2020-06-03 08:22:05,2020-06-04 07:40:52
2814,"RedissonSetMultimap has a bug here redisson.getSetMultimap( """" ).removeAll( collection )",closed,2020-06-03 06:54:28,2020-06-04 07:37:28
2813,The first online Sentinel hostname in Redisson config isn't resolved at startup,closed,2020-06-03 05:40:25,2020-06-03 05:45:25
2812,Batch default values not consistent with RedissonClient,closed,2020-06-03 01:42:02,2020-07-17 10:49:01
